uid,Map_changes,Reverted_changes,restored_map_edits,nodes_Created,nodes_Modified,nodes_Deleted,Ways_Created,Ways_Modified,Ways_Deleted,Relations_Deleted,Median_length,Registered_timeStamp,average_year,efficient_year,acc,class,weekday,weekend
1679,15639595,4653,7158,10472676,1276170,1230654,1185455,1216766,193158,902,6,1141776000,278.5,1,0.902448855,1,221191,125943
616774,4170543,13676,111421,204942,454254,2845193,35783,376461,236337,5601,18,1330819200,283.3333333,1,0.897892152,1,61141,45025
1337142,519249,174,126,216395,133200,31371,32847,100909,1733,30,22,1365292800,302.2727273,1,0.91026048,1,35203,17460
290680,851704,1238,473,2,649583,3,2,189028,0,0,25,1274400000,351,1,0.886032096,1,38241,11481
665748,4159613,6064,5935,929054,2348723,390218,56304,234157,35662,41899,27,1335052800,182.5833333,1,0.829879995,1,21549,12686
2888253,6346648,11119,9466,1457240,977666,3500172,86617,287857,24850,1290,37,1430697600,90.55555556,0.888888889,0.940447961,1,24398,8515
85218,142439,4678,2703,9279,49221,956,1337,75226,157,470,15,1229212800,147.6666667,1,0.949436438,1,22191,8455
416346,1472527,1412,1517,917288,195345,115657,101916,109858,24586,249,0,1299024000,264.6923077,1,0.86767073,1,22207,7357
274857,11531781,439217,504540,6252465,3852748,459020,139110,548646,119590,1426,8,1272153600,271.5714286,1,0.886860126,1,19285,9580
1468043,2397939,26010,2190,1100170,567120,102847,237168,333690,16443,1853,20,1369008000,247.0909091,1,0.787997747,0,14926,10604
922338,3240758,1234,1147,1701026,856737,306689,142541,197199,25021,276,39,1348617600,194.7272727,1,0.864187425,1,21956,3500
83557,5204483,1928,648,3429920,433123,516038,515655,243964,41254,820,0,1228348800,206,1,0.90931303,1,16591,8859
131968,2580241,5193,11254,1338628,515905,244898,200193,235796,32181,332,28,1244160000,296.9333333,1,0.917091945,1,18084,6821
571410,1026770,13271,797,523051,245522,93904,65072,69014,11087,703,0,1324166400,123.0833333,1,0.830226274,1,15468,8469
499500,1040279,148,1521,854949,50416,12257,72269,46213,1753,33,8,1312243200,162.3846154,0.769230769,0.916928851,2,14100,8321
1299206,2886840,985,114,2097313,304685,49119,248606,176336,2878,113,29,1364083200,339.3636364,1,0.911853523,1,15700,6553
1330847,4466690,7669,6700,1337638,886032,365903,200863,1611151,49620,574,16,1365120000,241.9090909,1,0.907628838,1,15674,6506
421504,7712028,215,34,6218349,306423,216015,868172,93658,7151,3,18,1299974400,150.5384615,1,0.862175873,1,10840,10410
10216874,1639397,1950,1555,1002328,207140,46223,190380,178940,7347,13,12,1565481600,335,1,0.864079814,1,15278,4252
497849,3454439,1682,27403,1862484,696669,300242,254727,283266,42573,1943,29,1311897600,283.0769231,1,0.933217049,1,12197,7316
1122708,2666677,658,10972,1850567,262785,275958,173039,78997,24321,269,26,1355011200,207.3636364,1,0.906994369,1,14417,4165
15671,659286,3693,4481,142992,162822,101575,16277,54408,3174,184,34,1191715200,151.8125,1,0.847920074,1,14216,2486
4803528,199342,295,253,61969,98749,12923,9466,15827,270,1,36,1477872000,16.57142857,0.285714286,0.91353575,1,16434,0
2500,7237886,38689,5637,4617581,1579164,187250,423848,449648,10458,23,0,1148428800,151,0.777777778,0.904169352,1,12166,3973
436419,3960703,7974,2113,1578811,598257,1505069,64268,133626,63868,2199,34,1302566400,122.9230769,1,0.908925451,1,11112,4930
26139,1727042,1071,10415,1266145,208356,50037,117454,67366,3208,100,23,1201910400,157.3125,1,0.886477152,1,11198,4791
4085780,4020259,1656,3147,2472611,305210,814353,238489,62619,121844,971,18,1465344000,188.875,0.875,0.890272464,1,11298,4373
71862,995693,3422,19585,48711,110370,55955,5414,766692,5774,276,18,1223337600,70.73333333,1,0.938364397,1,7788,7119
8570285,746446,3711,377,436804,149113,58103,78592,15448,4293,251,21,1531958400,139.6666667,1,0.872372463,1,12108,2524
3450290,17154468,1475,6892,14758829,522195,719278,855659,290496,28995,300,6,1449792000,275.375,1,0.892577556,1,10182,3933
4803527,219646,1754,199,68853,115053,12920,6893,15324,500,0,36,1477872000,15.85714286,0.285714286,0.8918814,1,13404,0
4803525,196309,492,183,71662,85598,12829,10481,15384,226,0,37,1477872000,16.42857143,0.285714286,0.764748814,0,13258,0
610947,1105158,215,733,664544,145389,138299,93862,45813,14844,82,14,1330214400,144.0833333,1,0.777848198,0,6796,6379
697239,662749,10,16,363909,136874,22144,79285,57345,2762,24,22,1338940800,81,0.75,0.881140225,1,9630,3493
413914,594727,286,919,455873,64141,19215,28202,22302,1585,13,0,1298505600,44.84615385,0.692307692,0.9265516,1,9606,3339
47892,999471,691,1272,505522,184921,135538,90270,67157,11446,122,24,1214438400,209.25,1,0.921477887,1,8649,4251
110639,4472584,931,5442,3202140,421228,483289,171884,137118,43839,770,21,1237939200,169.1333333,1,0.86137042,1,7116,5622
316694,339888,157,200,198007,67727,11300,23897,35471,1499,109,23,1278720000,57.28571429,0.928571429,0.88922632,1,6957,5610
2137840,4108810,760,3517,3025964,258674,130162,406450,276099,6619,144,35,1403308800,204.4,1,0.869623821,1,7617,4659
311318,3368412,692,51777,2237194,424835,215230,289715,142451,26333,1638,16,1277769600,147.5714286,1,0.907806057,1,8953,3286
625303,2208753,4498,595,1654432,268461,68983,131997,70939,9166,81,23,1331510400,166.5833333,1,0.919032101,1,7777,4010
720609,883950,672,976,547427,107450,62068,69816,83586,8959,145,4,1341705600,151.3333333,1,0.949126558,1,8638,2805
1737608,4887116,2241,24166,4232794,231201,38092,330453,47605,3836,397,52,1378512000,220.9,0.9,0.937442904,1,7115,2777
3437781,14329,2827,527,4012,5254,476,770,3524,196,0,38,1449360000,130.625,1,0.860633532,1,6184,3680
6149968,873660,10,34,727250,42774,20370,53780,26251,2611,5,1,1497052800,101,1,0.848785618,1,6496,3198
51722,1147020,108,23,799327,181390,14922,108559,39558,1378,8,0,1215820800,108.25,0.6875,0.870142078,1,7553,1989
1696339,305166,32,96,212550,32629,5557,34966,18013,556,24,18,1375228800,132.7272727,0.818181818,0.872479199,1,6053,3290
2318,1721870,29,35,1451593,110065,22131,115053,20544,1989,1,29,1147392000,57.27777778,1,0.946399485,1,6454,2709
22925,10878993,568,1671,6671871,1294902,2268232,325336,243256,80539,1793,23,1199059200,106.5625,1,0.811018538,1,7292,1825
550560,4958179,737,569,3676142,424352,230285,440001,157824,25006,96,29,1320624000,104.8333333,1,0.922110034,1,5611,3302
27454,1011936,171,130,596519,236462,59808,48934,65900,2213,18,6,1202947200,96,1,0.911105293,1,6447,2412
4814295,3469717,1230,97,2437054,397825,43146,535740,48091,6772,27,20,1478217600,119.1428571,1,0.875018552,1,4840,3671
10084645,499194,46,1888,346722,62886,10737,49156,27764,1155,5,16,1560816000,169.8,1,0.878174835,1,6212,2204
6921384,1201754,1332,14420,586291,107310,185243,98149,98907,34237,1642,17,1509840000,244.8333333,1,0.90715816,1,6074,1995
261189,434639,465,772,158194,242056,202,9816,19871,13,2,8,1270684800,152,1,0.935320162,1,4704,2326
288524,2879746,111,250,2431974,80244,9517,309746,46518,594,2,0,1274054400,81.64285714,0.571428571,0.940040825,2,5392,1256
25561,49578,208,46,21787,4907,788,2729,18447,45,6,10,1201478400,64.75,0.9375,0.934476804,1,6139,454
3627342,186169,142,25,66074,38631,945,2434,76862,108,4,17,1455408000,80.375,1,0.906601081,2,4264,2180
10394095,728150,307,950,206969,90290,265648,28100,117872,2711,163,29,1571443200,176,1,0.851822917,1,3608,2815
336460,584043,78,735,359268,104251,34860,41188,38176,3679,74,20,1282348800,92.38461538,0.769230769,0.766714564,0,5589,642
4803512,86160,43,218,25379,44997,4993,3484,7170,120,0,36,1477872000,13.85714286,0.285714286,0.839710518,1,6224,0
1915697,11157,57,5,1851,2830,1965,212,3890,158,18,19,1391385600,181,1,0.75727408,1,5933,259
2507347,1463352,899,847,950465,92319,104483,128410,86153,14002,158,2,1417910400,191.3333333,1,0.855797303,1,4244,1928
6087,17531,49,25,6802,4242,743,622,4881,59,2,27,1171497600,68.11764706,1,0.622524776,0,3479,2678
1778799,9550073,785896,2501434,2233,1616508,6444607,171,1066793,343109,2021,88,1382054400,131.9,1,0.872459669,1,3552,2569
1420318,460677,1697,2064,206415,70652,73465,43741,54116,6110,646,22,1367798400,121,1,0.718325334,0,4062,2023
8772934,89902,37,35,39211,22668,2943,5192,16794,256,24,29,1535932800,183.4,1,0.888919071,1,3994,2074
2188716,941390,430,208,671360,93742,75553,59875,37658,3333,175,14,1405382400,95.8,0.9,0.904625422,1,3888,2063
12640051,68846,120,112,45294,4536,4680,6124,6115,358,10,58,1612915200,206,1,0.91013033,1,4919,708
24247,2161466,63525,2750,1348068,346662,206691,190112,47131,18563,108,22,1200268800,84.5625,1,0.853891863,1,3876,1664
374193,878110,77,32,429073,268936,121380,18433,35010,4610,19,59,1290470400,70.92307692,1,0.904546345,1,2909,2460
10652810,575149,101,20,357922,187414,5787,8270,14992,142,11,46,1578873600,135.25,0.75,0.886794345,1,5151,149
10348274,477926,28,189,305172,68338,52088,19728,26040,4470,17,3,1570060800,73.75,0.75,0.821326307,1,3941,1234
245439,899034,398,269,431168,218234,89177,71345,73947,8534,374,5,1268352000,77.64285714,0.857142857,0.919723975,1,3616,1436
5769221,2001698,11,11,1859240,9891,11326,100779,17062,660,28,3,1493683200,15.57142857,0.285714286,0.739290473,0,3594,1430
10537336,2036584,123,56,1909874,17979,27035,54433,22709,2238,12,14,1575763200,224.25,1,0.855354276,1,3505,1305
7496544,17980,99,275,4908,4183,289,488,2673,85,65,5,1516320000,8,0.166666667,0.562273175,0,3685,1034
3497015,691281,65,344,544624,41761,68376,20763,12714,3066,20,3,1451779200,228.125,1,0.88832071,1,3373,1339
2444262,170330,12,18,84953,51175,9594,10494,12102,1542,109,29,1415059200,72.33333333,1,0.887302582,1,2959,1747
6447498,17205860,182,6470,14483132,348604,1259746,842469,159096,95301,496,27,1502150400,192.8333333,1,0.844814138,1,3455,1172
12500589,108115,10,15,19083,37887,1761,2408,44139,220,0,19,1610841600,220.6666667,1,0.858704038,1,3043,1514
3800987,1065716,21,28,828939,90249,13455,107875,24264,698,4,31,1460160000,157.375,1,0.854183511,1,3216,1255
9403945,696687,16213,36136,410412,100893,78167,39546,56210,7801,264,9,1548892800,135.6,1,0.880816645,1,3374,1083
376715,296520,42,598,113722,88880,18008,28251,24818,3940,41,0,1290988800,29.46153846,0.384615385,0.905290334,1,3108,1344
14797362,487011,17,23,367368,38387,11722,46003,22288,716,8,43,1641513600,165,1,0.87370447,1,3309,969
417672,170170,23,76,115623,17822,7981,17135,10034,1060,33,13,1299283200,86.38461538,0.923076923,0.926468501,1,2742,1420
306409,129434,22,14,77441,20646,4407,11548,14233,642,20,30,1276905600,44.21428571,0.928571429,0.898983254,1,3522,544
8889564,303456,3382,1073,105293,96431,48237,12259,34304,4270,16,36,1538179200,120.8,1,0.829974816,1,2610,1297
9560399,2632790,409,13546,1702940,379992,141082,61718,305732,13948,470,6,1553385600,213.4,1,0.909569964,1,2642,1084
5147743,93534,44,73,45609,30777,5448,7262,4356,29,0,14,1484697600,8.714285714,0.142857143,0.840328955,1,3705,0
11435438,620737,410,1491,241937,84330,36584,48104,199274,5055,76,12,1593734400,178,1,0.878294272,1,2657,1036
11896050,357624,442,726,134001,96462,82215,13939,24494,4490,253,29,1601251200,141.3333333,1,0.898137533,1,2664,971
6556551,916742,2944,1652,500588,145014,139715,53955,56163,16929,577,18,1503792000,107.3333333,1,0.908398513,1,2736,894
253683,408099,155,61,295195,44227,16421,26556,23405,1489,26,14,1269820800,33.85714286,1,0.89758988,1,2473,1112
573582,330620,15,16,242834,22438,26536,25010,10067,2933,45,0,1324598400,11.41666667,0.916666667,0.885568615,1,2275,1271
593205,917725,237,1719,357708,412582,40483,66464,37568,2013,21,26,1327363200,112.9166667,1,0.852992596,1,2315,1221
527986,197474,172,232,78986,50869,11512,14548,36822,2993,28,0,1316995200,52.91666667,1,0.943087867,1,2140,1317
1219875,306841,35,460,231604,26872,10818,19919,15439,1793,23,25,1359849600,53.72727273,1,0.930099158,1,2115,1232
10110554,87916,361,52,24899,21074,28965,3684,5758,3253,5,83,1561420800,32.2,0.8,0.889628899,1,3309,14
689386,527457,36,19,441353,15223,13478,41356,13644,1746,60,25,1337990400,64.66666667,1,0.871532809,1,1816,1490
1817244,1724723,392,569,1316064,190034,52554,111625,47213,3306,147,0,1385251200,172.5,1,0.922244968,1,2248,1018
7329430,915687,218,155,724150,29757,47883,77204,28920,6783,35,7,1513987200,125.1666667,1,0.819747103,1,2150,1064
4777087,39287,8,8,31384,1814,178,3792,2023,81,1,11,1477353600,92.28571429,1,0.90372752,1,1735,1421
837425,21451,19,5,8601,6111,954,1977,3500,49,1,10,1346025600,30.18181818,1,0.915083001,1,2305,831
7130456,1315490,329,832,863287,136232,183412,46902,68065,11929,227,5,1512172800,153.5,1,0.890978328,1,1824,1070
5173844,2130411,601,185,1244806,431559,41136,269064,136967,6151,111,19,1485129600,147.5714286,1,0.930539934,1,1944,844
14928675,1353661,50,74,1054931,43378,34764,148456,68969,1626,42,12,1642982400,150.5,1,0.883012162,1,1890,892
4892967,550805,189,457,241988,187141,42715,26199,44158,6273,107,6,1480291200,123.5714286,1,0.888273341,1,1919,766
14251311,514364,13,7,372055,40211,44796,31438,18801,4929,62,6,1633564800,223,1,0.886385373,1,1464,1159
360397,85487,1764,187,41808,17068,14280,4984,5247,1822,8,7,1287446400,36.23076923,1,0.912288894,1,1955,641
4088480,2547,5,2,0,476,0,0,1652,0,0,15,1465430400,18.875,0.625,0.928437793,1,2531,17
17453820,193345,35,32,105247,25409,20958,11705,23331,2139,52,24,1666310400,165,1,0.834949938,1,1046,1488
119785,619760,58,53,424572,39902,63950,52333,28448,5712,29,34,1240704000,52.33333333,1,0.879894617,1,1480,1024
13203370,236028,13519,15597,114207,73834,7743,8167,25670,745,167,10,1619654400,139.3333333,1,0.9384325,1,1914,587
14280033,929314,3246,340,753233,57451,24568,54609,33175,2787,56,5,1633996800,279,1,0.915878138,2,1620,861
956621,229328,5,98,171410,16397,5138,30239,5398,637,3,30,1349568000,13.27272727,0.636363636,0.931765282,1,2160,305
2217888,431383,4901,236,326794,16997,9505,53543,21696,1417,8,13,1406505600,25.3,0.7,0.890110568,1,1828,580
10892453,172521,32,34,86463,68197,3676,8891,5113,55,5,46,1583971200,129.5,1,0.883801223,1,2199,151
1185631,137226,24,8,62758,1286,666,5382,66043,149,0,21,1357257600,24.27272727,0.545454545,0.94620457,1,2073,246
1487220,219883,4,7,183848,12998,5627,12722,4243,471,14,15,1369526400,55.72727273,1,0.9259181,2,1564,660
12717873,44556,11,34,24953,5325,1918,5696,5804,532,42,34,1613952000,45,1,0.917958285,1,2211,0
116306,631318,14,1084,434563,88077,28211,61834,15617,2557,21,44,1239494400,62.2,1,0.882768966,1,1632,568
11658376,752225,19,4,644491,19255,3917,66566,17316,431,0,5,1597536000,97,0.666666667,0.893534371,1,1858,308
114,106625,60,265,49750,27181,13253,6434,8206,1463,12,6,1112918400,17.94736842,0.315789474,0.907190438,2,1136,977
632124,1445978,59,77,1112525,86409,32264,165534,42675,4183,26,7,1332028800,80.58333333,1,0.908621775,1,1510,584
5317567,58487,3,38,32150,19798,2021,2199,2257,12,0,14,1487030400,6.142857143,0.142857143,0.863750763,1,2094,0
10002357,977629,14,12,795135,68232,17041,55576,37937,3064,1,18,1558137600,70.4,1,0.916274743,1,1189,891
5696079,84542,0,0,65099,2126,3554,11558,1288,832,2,19,1492560000,19.14285714,1,0.853992178,1,1821,207
258977,649036,69,42,488557,86517,28824,24230,18348,1871,19,0,1270425600,45.64285714,0.857142857,0.897624271,1,1378,618
11387806,30498,776,3,10407,14734,622,1803,2862,25,2,53,1592870400,55,0.5,0.915914106,1,1753,181
2214848,202519,15,8,154603,19362,4569,16452,6472,589,11,0,1406332800,57.8,1,0.88661581,1,1218,624
12900351,1737614,171,179,1325924,108028,69565,168547,54915,7255,47,25,1616371200,87.33333333,1,0.907828996,1,1405,436
1927974,280992,71,53,184099,12797,34124,35196,7446,5750,746,6,1391990400,53.7,1,0.795090262,0,1566,216
6946532,1077445,521,941,675543,114641,38963,87391,150928,3920,154,12,1510012800,136,1,0.840159727,1,1242,528
44514,444133,47,101,320646,48009,22678,30787,20202,1179,8,17,1212883200,52.125,1,0.904696229,1,1272,477
12671276,40763,122,64,16594,8109,7385,2520,4729,1107,16,20,1613433600,40.66666667,0.666666667,0.710390978,1,1627,89
11383386,467514,30,12,400882,9445,3047,42443,10866,452,4,14,1592784000,166.75,1,0.939098933,1,1184,440
2237091,158414,122,60,104901,18010,7135,10189,13475,4064,3,0,1407196800,36,0.777777778,0.893152144,1,983,560
99999,16468,2,28,11138,1321,752,1614,1070,44,15,30,1234656000,10.2,0.733333333,0.722782004,1,689,851
9052151,14689,12,8,9445,1327,1548,1245,884,190,7,4,1541462400,34.6,1,0.893067894,1,1495,39
31422,70983,516,5,27753,29233,4427,3945,9826,299,0,17,1205884800,41.6875,1,0.869224471,1,1148,381
10652859,50725,13,15,29718,15571,777,1073,3225,43,35,52,1578873600,74.5,0.5,0.892944836,1,1444,62
9715645,46859,607,44,32227,3795,2351,4592,3416,287,3,19,1556236800,91.4,1,0.919936693,1,994,482
7492212,145354,1150,223,60396,16280,13322,12557,38267,2717,9,6,1516233600,69.16666667,0.833333333,0.865789693,1,816,655
2891170,62118,52,13,43009,5610,2736,5451,4683,465,9,0,1430784000,16.77777778,1,0.886314283,1,1282,166
560814,496614,706,207,381043,38659,17857,41874,15689,1075,26,0,1322438400,59.25,0.833333333,0.898278501,1,1029,374
602634,239844,110,47,135168,68181,3130,15584,16227,555,0,6,1328832000,48.33333333,1,0.937922971,1,1284,78
10414561,1929057,1838,437,1750292,36646,12204,117868,10915,609,2,17,1572048000,70.75,0.75,0.832399578,1,950,402
18601430,58567,6,13,31592,14838,3782,5443,2315,504,2,17,1677801600,92,1,0.855002518,1,883,461
11412374,158317,31,31,111968,11708,16908,12620,2954,2044,11,40,1593302400,30.25,1,0.889430499,1,670,674
164748,1580,0,2,1066,347,41,10,113,0,0,65,1251504000,6.857142857,1,0.924751628,1,890,436
328697,109062,5,0,95944,6904,5552,4643,2518,552,0,7,1280880000,13.35714286,0.785714286,0.911725734,1,917,397
3819624,118260,2,0,97829,2439,165,15869,1929,27,0,17,1460505600,30.25,0.75,0.933139772,1,529,784
2740122,106199,22,24,87411,2774,780,9065,6003,33,1,3,1425686400,47,1,0.903054724,1,914,397
150313,50201,6,2,34070,9120,1181,3656,1992,145,0,0,1248652800,16.8,0.733333333,0.896643982,1,872,438
5080040,78629,1,0,63263,3550,1056,9865,622,207,8,30,1483574400,8.571428571,0.857142857,0.923008354,1,382,919
8591791,43745,0,27,25179,10715,648,3853,3233,82,0,34,1532304000,32.83333333,0.833333333,0.906361393,1,961,339
14836070,102981,220,940,47164,22134,14923,5315,10688,1933,37,12,1641945600,91.5,1,0.8582784,1,824,460
3137943,14904,2,0,11347,504,241,1642,675,37,1,5,1439164800,27.375,0.875,0.918038028,1,871,411
1242214,167806,10384,5294,35917,85721,4920,4827,31307,1089,120,17,1361923200,48.09090909,0.909090909,0.776296582,1,827,449
8582861,289190,27,19,253400,8132,4231,14961,6870,870,2,2,1532131200,26.83333333,0.5,0.933339966,1,804,467
5432507,203592,71,245,26588,254470,2225,2054,15312,204,0,78,1488672000,17.14285714,1,0.890827781,1,974,295
4102363,163285,73,30,130073,6703,2074,20206,3965,163,0,34,1465603200,30.25,0.75,0.868312044,1,869,337
287354,38059,10,25,23065,4773,2178,3479,4066,239,7,28,1273708800,40.21428571,0.928571429,0.959429891,2,673,526
870675,102092,18,23,70302,10068,3848,9339,7508,960,2,15,1347148800,20.54545455,1,0.795628415,0,710,476
88637,117356,8,4,41296,55589,860,8054,2351,123,0,12,1230854400,18.33333333,0.6,0.868796781,1,948,215
2286161,111789,35,3,88765,7800,1711,7349,5778,339,6,0,1408838400,23.88888889,0.888888889,0.89115436,1,764,377
13417651,40190,13,84,13831,6806,1638,3455,5088,716,310,9,1621987200,110.3333333,1,0.882982437,1,620,515
11243984,423491,185,344,230904,82359,53565,18875,29413,5403,83,12,1590451200,148.75,1,0.877668329,1,795,334
1726068,43569,23,6,24197,11173,1662,3017,3059,187,1,1,1377475200,27.7,1,0.942254951,1,647,449
66160,223218,40,38,110686,54090,10308,16949,27734,2317,8,0,1220745600,23.26666667,0.533333333,0.921382972,1,665,411
2574062,80191,46,25,54733,9311,1206,7198,4158,137,21,37,1421193600,34.66666667,0.888888889,0.866276123,1,760,308
124265,35244,68,9,20107,5827,1567,2955,3985,63,4,18,1242086400,13.93333333,1,0.915608557,1,561,500
13101682,151217,407,755,57426,20238,43898,6332,15141,6532,51,9,1618617600,59.33333333,0.666666667,0.902782186,1,783,266
17132058,352671,19,48,251213,36543,12043,37178,12703,1867,9,9,1663200000,330,1,0.914389916,1,675,311
312126,155194,41,159,113849,9947,2184,14166,11241,895,138,20,1277856000,24.78571429,1,0.8989982,1,774,202
7612177,11542,50,11,4011,2254,2585,1142,1253,263,11,19,1518480000,73.5,1,0.900993189,1,726,235
708973,25556,112,43,6080,8951,1913,1125,6904,69,6,27,1340236800,20.75,0.916666667,0.964009794,2,629,318
4794671,379647,864,466,232301,55253,29946,21567,34738,4264,18,20,1477612800,76.28571429,1,0.901248235,1,680,258
121721,55849,13,40,21638,10019,13369,4050,6036,592,11,32,1241308800,9.066666667,0.6,0.907210621,1,698,237
597943,32592,6,13,18979,8178,923,3754,611,136,0,41,1328054400,9.583333333,0.916666667,0.90850206,1,861,70
704733,3383,1,3,107,496,3,141,2522,0,0,25,1339718400,21.33333333,0.25,0.878211477,1,493,431
10116178,45723,5,4,29451,5815,3853,3772,2401,391,7,11,1561680000,16.8,0.8,0.884078112,1,707,199
6292289,4117,3,3,710,217,82,79,2987,14,0,19,1499558400,21.42857143,0.857142857,0.911900458,1,639,265
977652,11419,16,0,8694,510,269,891,1000,24,0,0,1350259200,3.909090909,0.363636364,0.880632168,1,471,429
7030314,697123,983,824,337513,162860,2496,27668,165911,148,12,8,1511136000,57.16666667,0.666666667,0.853804168,1,581,313
4846445,89401,18,2,62411,9428,6159,8435,1901,994,1,39,1479081600,17.14285714,1,0.903643305,1,780,91
7120051,121445,24,19,95553,6981,2320,9527,6683,260,0,8,1512086400,29.33333333,1,0.898244194,1,456,379
7120476,16407,2,5,11890,1028,821,1604,971,67,0,2,1512086400,22.5,1,0.908923038,1,764,60
1965631,295110,131,100,176858,76935,7775,21943,10825,717,0,38,1393804800,49.1,1,0.808865185,1,551,262
6121636,20300,3,1,14720,1502,346,2480,1198,49,0,16,1496534400,8.428571429,1,0.910653609,1,471,333
16777929,1971,2,1,127,645,69,17,933,7,0,27.5,1659916800,159,1,0.87302429,1,630,162
18586674,66650,16,12,43233,7824,943,8192,6099,186,9,9,1677715200,145,1,0.892274243,1,779,10
107148,73308,160,4,42367,14739,1556,9270,4505,628,0,12,1237075200,11.26666667,0.6,0.802049375,1,434,349
3934069,101294,85,2,64823,20120,1338,14015,705,288,0,132,1462665600,11.125,0.875,0.895625953,1,531,245
3189456,65042,18,21,47429,3592,3121,6828,3578,418,2,13,1440633600,20.25,1,0.869222368,1,538,232
4820990,59940,9,3,48011,3134,1685,4466,2379,128,2,3,1478390400,35.42857143,1,0.901387896,1,557,204
11213533,417870,554,115,324446,29979,9765,23169,27546,2262,10,4,1589932800,140.25,1,0.884022433,1,581,178
616884,157261,94,9,112268,18806,7500,12603,5320,553,12,17,1330819200,25.58333333,1,0.916359968,1,521,238
16226524,8858,29,32,1593,4999,910,138,1052,135,3,28,1654560000,75.5,1,0.95423472,2,755,1
14325440,29982,14,12,13783,4701,2246,4139,4476,243,1,4,1634774400,59,1,0.847363202,1,452,300
2715913,11703,1,5,5617,1983,221,1134,2404,62,4,6,1425081600,11.55555556,0.222222222,0.931378573,1,565,179
975150,24949,30,11,16215,1651,5014,981,819,44,0,17,1350086400,6.636363636,0.272727273,0.936490937,1,528,211
17716081,26482,1,86,19664,1432,603,3384,1321,64,0,4,1668729600,125,1,0.935151561,1,440,294
3836466,144505,21,99,81052,14704,5975,7400,15984,608,5,15,1460851200,28.25,0.875,0.904301642,2,490,242
1697,13332,3,0,7579,3023,580,1342,584,148,2,0,1142035200,17.5,0.444444444,0.935316553,1,461,252
203541,73341,6,31,36502,20614,10686,1766,2938,683,0,25,1259539200,16.5,0.857142857,0.891027995,1,469,240
75424,777257,3,3,654584,29187,45871,30124,15202,1469,13,11,1224979200,8.6,0.466666667,0.859248434,1,477,209
2052774,37,0,0,16,9,6,1,5,0,0,0,1398729600,0.3,0.1,0.510313922,0,680,0
3421839,101867,35,277,33914,28429,8378,11069,15110,962,148,23,1448755200,44.875,0.875,0.875814855,1,472,201
2286509,46893,13,6,34389,4642,540,4561,2595,133,0,1,1408838400,12.44444444,0.777777778,0.91518446,2,313,356
13804014,40237,2,82,14191,10299,8543,2641,3271,1124,6,4,1626998400,41.66666667,1,0.885439567,1,354,313
612143,4150,3,2,655,444,109,157,2736,22,0,24,1330387200,7,0.75,0.912887636,1,457,202
973373,20547,7,36,12609,2472,3678,884,707,152,0,10,1350086400,19.63636364,0.818181818,0.92101814,1,405,247
304705,220472,544,2363,142378,25612,11221,20424,17862,1636,11,11,1276646400,13.78571429,0.642857143,0.918915543,1,372,276
1951764,38369,3,0,29155,4077,886,2278,1906,30,1,0,1393200000,6.1,0.3,0.909926544,1,472,151
953424,270837,8,2,232104,7957,2674,24672,3152,116,4,22,1349481600,16.45454545,0.454545455,0.860478767,1,333,289
580542,44085,34,63,25442,7310,1792,4612,4206,275,8,14,1325721600,18.91666667,1,0.919767084,1,371,240
10357189,9880,4,0,5523,2168,178,979,906,47,0,20,1570320000,8.75,1,0.862301843,1,527,81
311833,46607,16,0,37028,3331,1022,2433,2613,83,0,21,1277769600,10.5,0.714285714,0.92549419,1,442,143
872239,72836,28,22,40694,18498,4149,3094,5473,828,2,0,1347235200,24.90909091,0.727272727,0.918420196,1,425,160
114770,23354,24,2,10933,5111,2052,1778,2339,283,0,0,1239148800,15.26666667,0.733333333,0.901917075,1,436,147
11578389,140002,192,39,87356,22893,6756,12448,9010,1150,7,10,1596153600,74.5,0.75,0.910073939,1,356,226
12729734,4713,10,2,2569,617,157,140,337,18,33,4,1614124800,27.66666667,1,0.906288956,1,526,55
6789562,129548,7,0,108312,8185,1904,9819,1030,294,0,40,1507766400,14.33333333,0.666666667,0.88831246,1,174,403
67507,48680,30,11,24840,13498,3288,3463,2655,794,5,12,1221264000,6.733333333,0.733333333,0.837507472,1,379,197
13130810,44124,4,3,32720,3643,1919,3765,1646,252,4,5,1618963200,51.66666667,1,0.894495138,1,397,175
18368540,28638,3,83,16807,4225,2525,2532,2237,230,2,3,1674864000,151,1,0.87380356,1,344,222
6464968,7711,4,13,6287,292,128,668,302,21,3,2,1502409600,3.166666667,0.166666667,0.859023585,1,377,179
10713467,29448,85,16,11362,12794,1882,1344,1684,284,29,32,1580256000,36.75,0.75,0.955601305,2,498,45
8632122,70921,40,3,57918,1308,701,6840,3984,137,3,19,1533081600,40.33333333,1,0.877291727,1,313,229
4180934,924,0,0,901,15,0,0,4,0,0,20,1467072000,49.75,1,0.969116776,2,384,158
3510066,790,4,0,323,271,11,4,178,1,0,20,1452124800,29.625,1,0.771804467,1,329,200
1965008,79467,50,4,49670,6731,10386,8084,2985,1580,4,18,1393804800,15.3,1,0.847442809,1,377,141
796335,39090,108,7,23050,9694,1966,1514,2683,150,1,0,1344643200,8.818181818,0.545454545,0.932859087,1,408,103
1833906,49383,11,1,40764,1779,525,5296,962,43,0,6,1386374400,5,0.7,0.90953952,1,494,15
