uid,mapping_days,Map_changes,Reverted_changes,restored_changesets,restored_map_edits,revert_contributors,Discussed_changesets,dis_responses,com_changesets,num_comments,nodes_Created,nodes_Modified,nodes_Deleted,Ways_Created,Ways_Modified,Ways_Deleted,Relations_Created,Relations_Modified,Relations_Deleted,Overall,comments,Unique_comments,Median_length,Registered_timeStamp,Sun,Mon,Tue,Wed,Thu,Fri,Sat,years_passed,average_year,efficient_year,iD,JOSM,JOSM (Reverter),Potlatch,Merkaartor,Vespucci,Go Map!!,StreetComplete,OsmAnd,Maps.Me,Level0,Every Door,RapiD,Pic4Review,Rosemary,Mapzen,unKnowEditors,acc
2752590,1,12,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,1,0,0.0,1426118400,0,0,0,0,1,0,0,9,0.111111111,0.111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863918156284764
3050427,1,33,0,0,0,0,0,0,0,0,18,3,2,3,7,0,0,0,0,1,1,0,0.0,1436486400,0,0,0,0,0,1,0,9,0.111111111,0.111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9635665545372356
3082390,1,26,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,1,0,0,0.0,1437523200,0,0,0,1,0,0,0,9,0.111111111,0.111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924666946487267
3129515,1,50,0,0,0,0,0,0,0,0,45,0,0,5,0,0,0,0,0,1,1,0,0.0,1438819200,0,0,0,0,0,1,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997156165276254
3199275,1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0.0,1440979200,0,1,0,0,0,0,0,8,0.125,0.125,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955212858845333
3300440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1444435200,0,0,0,0,0,0,1,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881905598461232
3412904,1,8,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,1,1,0,0.0,1448409600,0,1,0,0,0,0,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881232947174485
3579185,1,49,0,0,0,0,0,0,0,0,26,1,9,7,5,1,0,0,0,1,1,0,0.0,1454112000,0,0,1,0,0,0,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815774601020574
3697944,1,21,0,0,0,0,0,0,0,0,16,1,0,4,0,0,0,0,0,1,1,0,0.0,1457481600,0,0,0,1,0,0,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283352745660214
3745950,1,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0.0,1458864000,0,0,1,0,0,0,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008053424213607
3892981,1,4,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0.0,1461888000,0,0,0,0,0,1,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957302355355694
4053486,1,49,0,0,0,0,0,0,0,0,22,3,4,12,7,1,0,0,0,1,1,0,0.0,1464825600,0,0,0,0,1,0,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547209361658971
4396347,1,30,0,0,0,0,0,0,0,0,22,4,0,2,2,0,0,0,0,1,1,0,0.0,1470787200,0,0,0,1,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091577815726732
4511896,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,1472688000,0,0,0,0,1,0,0,7,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.9615131270173092
4559435,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0.0,1473552000,1,0,0,0,0,0,0,7,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.8537688480342729
4574094,1,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0.0,1473811200,0,0,0,1,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554528180196242
4736378,1,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0.0,1476662400,0,0,1,0,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947368146813617
4826521,1,9,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,1,0,0.0,1478563200,0,0,0,1,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379484454648032
4864276,1,28,0,0,0,0,0,0,0,0,10,4,10,2,0,2,0,0,0,1,1,0,0.0,1479513600,0,0,0,0,0,0,1,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296814387344248
4981577,1,27,0,0,0,0,0,0,0,0,22,0,0,5,0,0,0,0,0,1,1,0,0.0,1481932800,0,0,0,0,0,0,1,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267313907753116
5067406,1,13,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,1,1,0,0.0,1483401600,0,0,1,0,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231765536911376
5084157,1,74,0,0,0,0,0,0,0,0,61,0,0,13,0,0,0,0,0,1,1,0,0.0,1483660800,0,1,0,0,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947674103636842
5251329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,1486080000,0,0,0,0,0,1,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940500777552036
5501955,1,133,0,0,0,0,0,0,0,0,120,0,0,12,1,0,0,0,0,1,1,0,0.0,1489708800,0,0,0,0,0,0,1,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261043846419276
5579171,1,25,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,1,1,0,0.0,1490745600,0,0,0,1,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457279395091334
5663722,1,16,0,0,0,0,0,0,0,0,14,0,0,1,1,0,0,0,0,1,1,0,0.0,1492041600,0,0,1,0,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299424549846569
5728367,1,7,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,1,0,0.0,1493078400,0,0,0,0,0,1,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980815500809847
5758001,1,6,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,1,0,0.0,1493510400,0,0,0,0,1,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407338653242444
5844118,1,10,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,0.0,1494374400,0,0,0,1,0,0,0,7,0.142857143,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823939565109634
3392,1504,3805288,18938,250,3257,134,26,0,0,0,74900,118575,3255029,41935,180882,131283,0,1949,8,8121,8103,1605,14.0,1155686400,1396,1405,1208,1051,883,963,1215,17,88.47058823529412,0.9411764705882352,18.590612295182947,0.0,0.0,81.40938770481705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214909072950318
3962,3047,1410865,608,138,4281,74,29,18,46,80,726373,386117,113032,78445,85630,11379,544,3737,22,7262,7092,5373,27.0,1159228800,1149,1266,1109,938,951,852,997,17,179.23529411764707,1.0,0.0,99.0605720695457,0.3925967470555244,0.364554122265844,0.0,0.0,0.0,0.0,0.0560852495793606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261918115535614,0.9760947480676504
5635,20,3943,0,0,0,0,0,0,0,0,1824,509,568,357,590,83,0,0,0,36,13,12,23.0,1169510400,15,2,6,2,3,2,6,17,1.1764705882352942,0.2352941176470588,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549126000310496
7168,240,185176420,507,12,147,5,6,0,0,0,171303386,3997,346997,13464162,7690,49935,0,5,0,3973,100,34,15.0,1175904000,583,536,603,565,558,585,543,17,14.117647058823527,0.1764705882352941,0.0,91.07142857142856,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937867317630515
10359,247,505806,6,5,13,4,1,0,0,0,318330,24569,133453,9579,4169,3231,3,17,2,1516,918,28,26.0,1184198400,189,252,264,236,219,232,124,17,14.529411764705882,0.4705882352941176,0.0,86.65395614871306,0.0,13.34604385128694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8742390982466688
10519,824,167863,182,28,33,15,21,9,16,33,91139,45755,8598,7466,10110,606,58,403,7,1774,1398,1198,20.0,1184544000,220,316,281,263,263,267,164,17,48.47058823529412,1.0,72.95514511873351,5.408970976253298,0.0,20.844327176781004,0.0,0.0,0.0,0.1319261213720316,0.2638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395778364116095,0.9701612179657316
15750,10,4035790,0,0,0,0,0,0,0,0,3829215,6,4274,201062,330,903,0,0,0,82,0,0,0.0,1191801600,14,13,12,6,10,14,13,16,0.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640217778140164
18130,1683,1317360,43,127,632,83,24,17,25,35,702251,165531,201800,97495,134994,7688,803,5235,161,20194,20072,2722,57.0,1194134400,4688,2263,1770,2075,2282,2852,4264,16,105.1875,1.0,0.0,99.87570846176791,0.1093765536442279,0.0149149845878492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96087214988516
20587,669,6263631,253,131,4614,36,6,0,0,0,2488394,188492,263158,193235,2133945,17035,9565,1214,4275,3220,2296,1846,54.0,1196380800,567,533,373,366,417,390,574,16,41.8125,0.25,0.0,80.20400453343409,0.0377786173026067,0.0755572346052134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.682659614658103,0.9097884915166063
34434,578,320172,4,8,8,8,0,0,0,0,137588,142773,11881,12949,13919,1027,10,25,0,1503,1503,1365,41.0,1208131200,311,105,219,196,170,117,385,16,36.125,0.6875,41.31614654002714,5.834464043419267,0.0,52.84938941655359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549015211333138
34953,2298,727357,1205,564,1696,328,72,51,806,1390,118922,283843,96300,25482,178716,5585,317,14477,382,13246,11962,6406,25.0,1208390400,1840,2041,1848,1948,1822,2004,1743,16,143.625,1.0,53.70952530650739,16.598553913863565,0.0235774913549198,7.364036466519962,0.0,0.0235774913549198,0.0,22.20213769254952,0.0392958189248663,0.0,0.0,0.0,0.0,0.0,0.0,0.0078591637849732,0.0314366551398931,0.9833737688511466
40450,1761,1665009,28,50,110,40,18,3,110,138,1177597,166906,87066,156305,60532,4495,9714,2313,78,6136,6136,6033,58.0,1211846400,932,794,866,803,920,911,910,16,110.0625,0.5,98.07692307692308,0.4889178617992177,0.0,0.0,0.0,0.0,1.4178617992177314,0.0,0.0,0.0,0.0,0.0,0.0162972620599739,0.0,0.0,0.0,0.0,0.8518871350792196
40925,167,61011,12,1,3,1,0,0,0,0,47320,2130,731,7380,3323,84,18,20,0,615,574,138,22.0,1211932800,66,67,58,51,78,50,245,16,10.4375,0.6875,64.91803278688525,5.081967213114754,0.0,1.147540983606557,0.0,8.688524590163935,0.0,19.83606557377049,0.3278688524590163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252281662378934
47223,24,3215,3,0,0,0,0,0,0,0,1003,620,448,168,932,42,0,1,0,38,3,4,0.0,1214179200,8,5,5,7,3,1,9,16,1.5,0.3125,20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526203661396403
55774,1883,39612612,869,133,1898,43,27,4,4,4,32715119,1761316,2559310,1761226,747812,88999,6903,3621,1045,10304,6733,1507,12.0,1217548800,2139,1304,1292,1402,1073,1321,1773,16,117.6875,0.9375,1.5945330296127564,39.24928196494008,0.0,36.11963949688026,0.0,0.0,0.0,0.0,22.98702584926216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495196593047439,0.973440253723906
67896,1077,1499303,1407,475,3571,196,35,25,77,104,486876,346592,253958,72666,299851,6521,1330,6739,1380,1628,1411,1041,38.0,1221436800,264,216,223,215,231,204,275,15,71.8,1.0,0.0,58.83116883116883,0.3246753246753247,40.84415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127479485346
78871,1828,3908657,211,112,223,75,2,0,0,0,2336262,867993,369086,214584,88505,24352,313,943,30,17297,13695,11602,47.0,1226275200,1492,3278,3183,3058,2574,2314,1398,15,121.86666666666666,0.6666666666666666,0.0,25.39766081871345,0.0,0.0409356725146198,74.56140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654562429789406
84839,2888,1151191,294,101,325,67,23,14,15,23,659492,168410,117064,105857,71761,24452,167,4208,30,13727,6085,945,0.0,1229040000,2421,2056,1838,1937,1746,1788,1941,15,192.53333333333333,1.0,10.005176366190934,0.0295792353767655,0.0,89.9652443984323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968855633957439
91225,1985,3168253,1783,275,4095,141,63,47,73,99,2569507,154470,120513,116342,192341,5677,2057,5318,321,14299,13958,12671,23.0,1231718400,883,3084,3109,3010,2598,944,671,15,132.33333333333334,1.0,0.0,0.0,0.0,0.021165514321998,99.97177931423734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007055171440666,0.952579977475912
92286,3487,3863802,6454,944,9568,364,74,57,1627,2129,1187138,879773,457917,265653,985029,34869,19428,21575,2258,32491,31983,10502,22.0,1232236800,4248,5582,5366,4951,4405,4195,3744,15,232.46666666666667,1.0,17.38982526673883,54.56625947116128,0.0618524818308334,0.491727230555126,0.0,0.6958404205968765,0.0,23.58744394618834,1.2525127570743777,0.0,0.0030926240915416,0.0896860986547085,0.4453378691820009,0.0,0.0,0.0,1.4164218339260863,0.9258212446625712
100597,373,160107,33,18,18,16,1,0,0,0,41116,91696,5042,5772,15100,758,28,260,14,1188,402,383,0.0,1234915200,53,208,185,213,252,215,62,15,24.866666666666667,0.7333333333333333,1.6225448334756618,0.0,0.0,97.60888129803588,0.0,0.0,0.6831767719897524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085397096498719,0.0,0.9142298354322936
104808,4,67,0,0,0,0,0,0,0,0,56,3,2,6,0,0,0,0,0,6,6,6,50.5,1236470400,0,4,0,1,1,0,0,15,0.2666666666666666,0.1333333333333333,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938821960810541
117055,669,1222730,83,86,408,53,4,0,0,0,620518,418679,58586,53788,66886,2581,4,678,1,2207,2152,1752,24.0,1239667200,318,383,330,393,316,253,214,15,44.6,1.0,15.632079746261892,2.0389669234254644,0.0,82.32895333031264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545988752758529
119881,2334,1936211,11176,2267,20259,754,101,71,455,576,434320,438973,141018,95250,719931,23679,19707,59124,2428,18712,17229,7417,33.0,1240790400,2767,2760,2478,2676,2867,2585,2579,15,155.6,1.0,9.138520735356993,73.76015391192817,2.265925609234716,13.948268490808038,0.7000855066267636,0.0587858058999572,0.0,0.0855066267635741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042753313381787,0.9705235397952316
128453,193,126936,22,5,18,3,5,1,1,1,96571,8590,3811,7712,9950,191,81,2,2,717,716,455,30.0,1243209600,142,117,76,94,95,116,77,15,12.866666666666667,0.7333333333333333,62.90097629009763,1.813110181311018,0.0,17.85216178521618,0.0,0.0,0.0,11.715481171548117,0.0,0.0,0.0,0.0,1.813110181311018,0.0,0.0,0.0,3.905160390516039,0.8881448697976317
129127,1598,263277,267,357,1147,125,8,4,6,7,84693,59423,24877,19014,70945,1314,394,2522,81,5100,5017,2946,26.0,1243382400,186,1143,945,824,900,924,178,15,106.53333333333332,1.0,1.1625615763546795,71.64532019704434,0.0394088669950738,2.38423645320197,14.97536945812808,8.51231527093596,0.2364532019704433,0.9458128078817734,0.0394088669950738,0.0,0.0,0.0,0.0,0.0197044334975369,0.0,0.0,0.0394088669950738,0.9500192456657568
147510,187,171099544,701,834,35876,114,4,0,0,0,0,169299151,1264259,0,172476,75175,0,1721,1171,10172,10159,5458,75.0,1247961600,958,1466,1771,1464,2262,1278,973,15,12.466666666666669,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5086525402110289
152782,12,48604,0,0,0,0,0,0,0,0,39898,540,7287,528,129,38,11,1,0,52,46,38,41.5,1249257600,0,14,5,5,15,13,0,15,0.8,0.2666666666666666,11.538461538461538,46.15384615384615,1.9230769230769231,17.307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692307692308,0.9656423618237856
153669,2375,3370642,594,202,1585,135,20,2,24,34,2218305,390308,511967,101412,123335,20737,1764,4949,363,14040,13065,5021,22.0,1249430400,1820,2520,2233,2088,1881,2083,1415,15,158.33333333333334,1.0,22.485754985754987,47.5925925925926,0.1282051282051282,16.153846153846153,0.4487179487179487,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.178062678062678,0.0,0.0,0.2421652421652421,12.706552706552706,0.9551651949247066
154757,551,73912,41,7,7,6,14,5,5,5,21233,9829,2558,6239,33210,275,236,313,5,5620,5564,511,21.0,1249689600,840,615,524,882,1136,784,839,14,39.35714285714285,1.0,2.8469750889679712,0.5338078291814947,0.0,0.1067615658362989,0.0,4.697508896797153,0.0,82.72241992882562,8.665480427046264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4270462633451957,0.8990105434847133
155066,386,737640,62,8,11,5,0,0,0,0,433378,78396,156627,22440,29580,15748,1324,1435,12,1719,1697,543,13.0,1249776000,279,266,287,205,241,247,194,14,27.571428571428573,0.8571428571428571,0.0581733566026759,98.3129726585224,0.0,1.6288539848749273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514395062365166
544855,1594,557735,366,135,259,82,30,28,31,41,296306,65534,36803,59538,89985,7784,29,1151,138,3024,2886,1715,26.0,1319673600,306,515,557,431,542,395,278,12,132.83333333333334,1.0,0.2976190476190476,0.0,0.0,95.80026455026454,0.0,0.0661375661375661,0.0,3.670634920634921,0.1653439153439153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826576432939425
553736,2081,2415507,1829,2743,40422,756,276,170,745,1103,732687,473064,282049,136603,547306,64449,9983,166379,2987,89604,89554,19605,29.0,1321142400,12727,17472,16483,13844,10548,8756,9774,12,173.41666666666666,1.0,0.4285570795620682,99.304710779773,0.1729852795107306,0.0401772262089438,0.0,0.0,0.0,0.0,0.0,0.0,0.0379451580862247,0.0,0.0,0.0,0.0,0.0,0.0156244768590337,0.7844883005876542
597941,107,47338,4,3,4,2,0,0,0,0,14162,19655,8625,844,3618,295,15,124,0,1049,1047,79,29.0,1328054400,16,145,219,193,305,142,29,12,8.916666666666666,0.8333333333333334,99.14204003813155,0.1906577693040991,0.0,0.1906577693040991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813155386081983,0.0,0.0953288846520495,0.9892589914049849
618726,419,239249,9,17,24,16,1,0,1,1,138267,61430,11067,12912,13859,902,146,630,16,669,614,503,40.0,1330992000,80,85,95,83,113,138,75,12,34.916666666666664,1.0,5.714285714285714,65.71428571428571,0.0,16.090225563909772,0.0,12.481203007518795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95768148482327
641871,364,10062,31,2,2,1,8,2,2,2,218,3794,62,85,5755,3,0,137,0,3228,3228,315,29.0,1332892800,412,593,467,578,424,296,458,12,30.33333333333333,0.5,2.292441140024783,0.0,0.0,0.0309789343246592,0.0,0.0309789343246592,0.0,94.23791821561338,3.3457249070631967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619578686493184,0.985527255984079
703694,1899,2561119,371,620,918,404,54,25,30,38,589932,1179441,416817,60907,289128,19993,474,4043,384,18364,17884,3228,17.0,1339545600,1538,2691,3121,3190,2993,3029,1802,12,158.25,0.8333333333333334,99.4173382705293,0.0707906774123284,0.0,0.0381180570681768,0.0,0.0,0.4737529949901982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954393479444523
714908,1650,1548065,114,89,137,59,15,11,14,19,987728,229544,77054,175942,72178,3501,846,1208,64,5872,5312,452,8.0,1340928000,252,1166,1323,1193,946,739,253,12,137.5,1.0,90.2758855585831,0.5790190735694822,0.0,9.14509536784741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770915309550434
722193,377,7154706,10469,16,21,13,14,1,1,1,5605979,222307,534908,700148,37461,49767,2764,557,815,1958,1882,273,24.0,1341792000,444,238,274,258,313,240,191,12,31.416666666666668,0.5,1.634320735444331,91.26659856996936,3.472931562819203,3.5240040858018387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510725229826353,0.0510725229826353,0.9018478911325402
726201,38,25925,148,1,1,1,3,0,0,0,5486,1257,4323,622,13918,292,4,23,0,108,103,47,11.0,1341964800,7,19,12,27,23,8,12,12,3.1666666666666665,0.75,94.44444444444444,3.7037037037037033,0.0,1.851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613709476524972
730573,1516,2663082,6501,634,9052,179,25,16,92,127,1816276,292825,290019,120005,118356,20339,1600,3429,233,3779,3779,3277,58.0,1342137600,462,457,518,406,682,762,492,12,126.33333333333331,1.0,0.0264620269912675,91.79677163270706,0.6350886477904207,7.515215665519979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264620269912675,0.921004716023108
734072,874,1270676,2964,819,5988,266,36,9,43,50,508738,112904,375128,64967,171962,14767,11111,7597,3490,1799,1582,1540,44.0,1342224000,221,300,270,236,246,258,268,12,72.83333333333333,1.0,2.056698165647582,82.71261812117842,0.1111728738187882,15.119510839355195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895885726255376
735626,447,98537,337,25,91,18,2,0,2,2,62555,14567,6919,5585,6600,1948,100,234,29,1483,1483,1194,38.0,1342310400,271,172,171,133,198,157,381,12,37.25,0.9166666666666666,0.2022926500337154,97.90964261631828,0.2022926500337154,1.0114632501685772,0.0,0.0,0.0,0.0,0.0,0.0,0.6743088334457181,0.0,0.0,0.0,0.0,0.0,0.0,0.9042884454203044
922360,783,762249,22,7,7,5,3,0,1,1,605407,33287,18659,80812,22454,1485,0,165,1,5247,490,472,0.0,1348617600,926,553,548,693,850,849,828,11,71.18181818181819,0.5454545454545454,0.1334095673718315,0.0,0.0,99.77129788450544,0.0,0.0,0.0952925481227368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906560910677891
933797,1180,566962,4870,717,11875,332,21,7,245,261,258787,168352,25624,36168,69731,3538,635,3958,169,3377,2704,2208,25.0,1348963200,952,713,363,318,306,317,408,11,107.27272727272728,1.0,0.5330174711282203,52.41338466094167,7.106899615042937,39.32484453657092,0.0,0.621853716316257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934745116810253
953610,714,458992,287,23,32,19,5,0,0,0,237415,73256,63943,22884,45574,10386,835,4537,176,1928,1277,293,13.0,1349481600,274,272,262,282,299,305,234,11,64.9090909090909,1.0,26.089211618257263,0.5186721991701244,0.0,73.39211618257261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619901860109896
